"Area","Item","Year","Area_harvested","Yield","temperature","precipitation","humidity","Soil_PH","Soil_Nitrogen","Soil_OM","VHI","ASI"
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2015,170881.0,11231.0,25.95,186.12,39.9,6.68,0.06,0.88,0.49,15.69
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2016,171358.0,11272.0,25.65,190.08,39.6,6.5,0.036,1.34,0.54,5.67
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2017,170615.0,11279.0,25.75,188.83,41.1,6.52,0.023,1.09,0.54,6.44
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2018,170655.0,11292.0,25.5,187.61,40.4,6.88,0.021,0.74,0.54,6.74
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2019,170989.0,14283.0,25.94,185.96,41.7,6.93,0.059,0.71,0.65,4.16
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2020,173194.0,13363.0,25.62,188.15,42.4,7.51,0.039,0.74,0.57,3.56
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2021,174489.0,12270.0,25.64,186.96,41.0,7.96,0.029,1.2,0.64,3.85
"Yemen","Other stimulant, spice and aromatic crops, n.e.c.",2022,174981.0,12302.0,25.51,190.54,43.0,7.97,0.051,1.06,0.68,4.59
"Yemen","Other stone fruits",1961,0.0,0.0,24.97,263.95,47.8,7.0,0.039,0.71,0.48,88.81
"Yemen","Other stone fruits",1962,0.0,0.0,24.92,181.77,46.61,8.02,0.044,0.74,0.49,83.01
"Yemen","Other stone fruits",1963,0.0,0.0,25.07,326.33,47.63,6.86,0.019,0.85,0.65,23.02
"Yemen","Other stone fruits",1964,0.0,0.0,24.68,273.92,44.71,7.5,0.057,1.14,0.68,36.85
"Yemen","Other stone fruits",1965,0.0,0.0,25.02,193.81,45.83,7.02,0.037,1.1,0.46,20.2
"Yemen","Other stone fruits",1966,0.0,0.0,25.17,163.81,47.89,7.25,0.047,1.38,0.34,19.73
"Yemen","Other stone fruits",1967,0.0,0.0,24.84,268.0,46.0,8.0,0.039,0.96,0.69,80.95
"Yemen","Other stone fruits",1968,0.0,0.0,24.8,248.63,47.4,7.78,0.036,0.82,0.62,76.87
"Yemen","Other stone fruits",1969,0.0,0.0,25.36,160.76,47.0,7.0,0.054,1.02,0.2,83.51
"Yemen","Other stone fruits",1970,0.0,0.0,25.23,170.1,45.0,7.72,0.061,1.15,0.41,67.13
"Yemen","Other stone fruits",1971,0.0,0.0,24.7,103.76,46.0,6.87,0.046,1.49,0.51,95.07
"Yemen","Other stone fruits",1972,0.0,0.0,24.98,109.59,45.0,7.99,0.047,1.18,0.7,31.83
"Yemen","Other stone fruits",1973,0.0,0.0,25.2,185.99,50.8,6.45,0.046,1.46,0.19,24.37
"Yemen","Other stone fruits",1974,0.0,0.0,24.93,200.2,57.1,6.77,0.027,1.38,0.4,1.16
"Yemen","Other stone fruits",1975,0.0,0.0,25.0,206.91,57.5,7.7,0.033,0.81,0.55,47.81
"Yemen","Other stone fruits",1976,0.0,0.0,25.14,171.04,56.6,6.84,0.05,1.04,0.33,59.13
"Yemen","Other stone fruits",1977,0.0,0.0,25.26,231.83,53.5,6.9,0.04,1.21,0.26,37.16
"Yemen","Other stone fruits",1978,0.0,0.0,25.14,138.84,51.0,6.99,0.042,0.81,0.41,73.19
"Yemen","Other stone fruits",1979,0.0,0.0,25.2,189.64,52.8,8.08,0.032,1.09,0.38,37.81
"Yemen","Other stone fruits",1980,0.0,0.0,25.38,104.58,50.6,8.05,0.038,0.95,0.32,4.51
"Yemen","Other stone fruits",1981,0.0,0.0,25.19,138.4,50.6,7.27,0.045,1.0,0.41,13.94
"Yemen","Other stone fruits",1982,0.0,0.0,25.2,116.51,51.1,7.96,0.058,0.98,0.38,51.85
"Yemen","Other stone fruits",1983,0.0,0.0,25.12,252.08,51.3,6.53,0.049,1.18,0.64,38.87
"Yemen","Other stone fruits",1984,0.0,0.0,24.86,100.14,46.3,7.48,0.028,0.93,0.41,14.69
"Yemen","Other stone fruits",1985,0.0,0.0,25.16,126.12,48.7,7.3,0.033,0.92,0.29,80.58
"Yemen","Other stone fruits",1986,0.0,0.0,25.15,166.77,52.3,6.52,0.025,1.31,0.34,54.58
"Yemen","Other stone fruits",1987,0.0,0.0,25.46,173.82,49.5,7.41,0.033,1.13,0.36,34.27
"Yemen","Other stone fruits",1988,0.0,0.0,25.38,179.08,47.8,6.69,0.04,1.44,0.48,7.27
"Yemen","Other stone fruits",1989,0.0,0.0,24.98,226.26,48.8,8.02,0.02,0.97,0.24,84.14
"Yemen","Other stone fruits",1990,0.0,0.0,25.51,124.72,46.0,7.75,0.025,1.2,0.2,92.51
"Yemen","Other stone fruits",1991,0.0,0.0,25.26,173.2,49.6,8.01,0.046,0.92,0.19,95.6
"Yemen","Other stone fruits",1992,0.0,0.0,25.07,206.29,52.6,6.86,0.039,1.11,0.49,8.6
"Yemen","Other stone fruits",1993,0.0,0.0,25.28,190.81,53.5,7.39,0.018,0.72,0.53,0.69
"Yemen","Other stone fruits",1994,0.0,0.0,25.32,173.83,47.1,7.52,0.061,0.79,0.53,0.22
"Yemen","Other stone fruits",1995,0.0,0.0,25.39,184.18,53.4,6.41,0.019,1.17,0.41,25.67
"Yemen","Other stone fruits",1996,0.0,0.0,25.32,186.86,54.5,7.14,0.036,1.45,0.39,32.7
"Yemen","Other stone fruits",1997,0.0,0.0,25.39,200.59,49.5,6.55,0.022,1.32,0.58,7.1
"Yemen","Other stone fruits",1998,600.0,33333.0,25.91,194.35,52.3,6.54,0.046,0.87,0.65,0.58
"Yemen","Other stone fruits",1999,1200.0,33333.0,25.45,214.04,49.3,7.81,0.038,0.71,0.62,1.26
"Yemen","Other stone fruits",2000,1700.0,35294.0,25.39,197.8,49.7,6.48,0.038,1.34,0.56,1.5
"Yemen","Other stone fruits",2001,1200.0,33333.0,25.5,187.46,51.6,6.78,0.028,1.28,0.5,7.12
"Yemen","Other stone fruits",2002,3000.0,36667.0,25.61,191.71,47.47,7.27,0.047,1.27,0.47,6.11
"Yemen","Other stone fruits",2003,3176.0,37779.0,25.73,188.65,48.2,7.64,0.057,1.38,0.44,14.53
"Yemen","Other stone fruits",2004,2000.0,40000.0,25.52,189.78,45.1,7.87,0.048,1.43,0.48,4.78
"Yemen","Other stone fruits",2005,1500.0,40000.0,25.51,186.67,45.52,6.75,0.058,1.15,0.44,8.95
"Yemen","Other stone fruits",2006,1000.0,40000.0,25.58,186.67,47.0,7.02,0.061,1.0,0.41,17.04
"Yemen","Other stone fruits",2007,500.0,40000.0,25.66,209.41,50.1,7.69,0.042,0.88,0.4,30.57
"Yemen","Other stone fruits",2008,357.0,40361.0,25.24,188.76,46.9,6.96,0.047,1.4,0.48,10.16
"Yemen","Other stone fruits",2009,528.0,40882.0,25.77,186.05,49.0,7.29,0.027,0.82,0.43,13.79
"Yemen","Other stone fruits",2010,541.0,41297.0,25.79,186.7,44.8,6.79,0.045,1.38,0.58,0.22
"Yemen","Other stone fruits",2011,578.0,41711.0,25.56,190.64,47.7,8.08,0.062,0.97,0.48,6.11
"Yemen","Other stone fruits",2012,550.0,42182.0,25.52,185.33,50.4,6.88,0.042,1.37,0.43,17.44
"Yemen","Other stone fruits",2013,530.0,42453.0,25.49,185.39,41.7,6.71,0.04,1.33,0.51,3.73
"Yemen","Other stone fruits",2014,506.0,42775.0,25.6,188.42,41.6,7.38,0.053,1.41,0.56,5.29
"Yemen","Other stone fruits",2015,472.0,43369.0,25.95,186.12,39.9,6.68,0.06,0.88,0.49,15.69
"Yemen","Other stone fruits",2016,503.0,42848.0,25.65,190.08,39.6,6.5,0.036,1.34,0.54,5.67
"Yemen","Other stone fruits",2017,491.0,43400.0,25.75,188.83,41.1,6.52,0.023,1.09,0.54,6.44
"Yemen","Other stone fruits",2018,489.0,43201.0,25.5,187.61,40.4,6.88,0.021,0.74,0.54,6.74
"Yemen","Other stone fruits",2019,494.0,43147.0,25.94,185.96,41.7,6.93,0.059,0.71,0.65,4.16
"Yemen","Other stone fruits",2020,491.0,43249.0,25.62,188.15,42.4,7.51,0.039,0.74,0.57,3.56
"Yemen","Other stone fruits",2021,491.0,43199.0,25.64,186.96,41.0,7.96,0.029,1.2,0.64,3.85
"Yemen","Other stone fruits",2022,492.0,43198.0,25.51,190.54,43.0,7.97,0.051,1.06,0.68,4.59
"Yemen","Other tropical fruits, n.e.c.",1961,0.0,0.0,24.97,263.95,47.8,7.0,0.039,0.71,0.48,88.81
"Yemen","Other tropical fruits, n.e.c.",1962,0.0,0.0,24.92,181.77,46.61,8.02,0.044,0.74,0.49,83.01
"Yemen","Other tropical fruits, n.e.c.",1963,0.0,0.0,25.07,326.33,47.63,6.86,0.019,0.85,0.65,23.02
"Yemen","Other tropical fruits, n.e.c.",1964,0.0,0.0,24.68,273.92,44.71,7.5,0.057,1.14,0.68,36.85
"Yemen","Other tropical fruits, n.e.c.",1965,0.0,0.0,25.02,193.81,45.83,7.02,0.037,1.1,0.46,20.2
"Yemen","Other tropical fruits, n.e.c.",1966,0.0,0.0,25.17,163.81,47.89,7.25,0.047,1.38,0.34,19.73
"Yemen","Other tropical fruits, n.e.c.",1967,0.0,0.0,24.84,268.0,46.0,8.0,0.039,0.96,0.69,80.95
"Yemen","Other tropical fruits, n.e.c.",1968,0.0,0.0,24.8,248.63,47.4,7.78,0.036,0.82,0.62,76.87
"Yemen","Other tropical fruits, n.e.c.",1969,0.0,0.0,25.36,160.76,47.0,7.0,0.054,1.02,0.2,83.51
"Yemen","Other tropical fruits, n.e.c.",1970,0.0,0.0,25.23,170.1,45.0,7.72,0.061,1.15,0.41,67.13
"Yemen","Other tropical fruits, n.e.c.",1971,0.0,0.0,24.7,103.76,46.0,6.87,0.046,1.49,0.51,95.07
"Yemen","Other tropical fruits, n.e.c.",1972,0.0,0.0,24.98,109.59,45.0,7.99,0.047,1.18,0.7,31.83
"Yemen","Other tropical fruits, n.e.c.",1973,0.0,0.0,25.2,185.99,50.8,6.45,0.046,1.46,0.19,24.37
"Yemen","Other tropical fruits, n.e.c.",1974,0.0,0.0,24.93,200.2,57.1,6.77,0.027,1.38,0.4,1.16
"Yemen","Other tropical fruits, n.e.c.",1975,0.0,0.0,25.0,206.91,57.5,7.7,0.033,0.81,0.55,47.81
"Yemen","Other tropical fruits, n.e.c.",1976,0.0,0.0,25.14,171.04,56.6,6.84,0.05,1.04,0.33,59.13
"Yemen","Other tropical fruits, n.e.c.",1977,0.0,0.0,25.26,231.83,53.5,6.9,0.04,1.21,0.26,37.16
"Yemen","Other tropical fruits, n.e.c.",1978,0.0,0.0,25.14,138.84,51.0,6.99,0.042,0.81,0.41,73.19
"Yemen","Other tropical fruits, n.e.c.",1979,195.0,30769.0,25.2,189.64,52.8,8.08,0.032,1.09,0.38,37.81
"Yemen","Other tropical fruits, n.e.c.",1980,205.0,30732.0,25.38,104.58,50.6,8.05,0.038,0.95,0.32,4.51
"Yemen","Other tropical fruits, n.e.c.",1981,186.0,30914.0,25.19,138.4,50.6,7.27,0.045,1.0,0.41,13.94
"Yemen","Other tropical fruits, n.e.c.",1982,192.0,31406.0,25.2,116.51,51.1,7.96,0.058,0.98,0.38,51.85
"Yemen","Other tropical fruits, n.e.c.",1983,192.0,31406.0,25.12,252.08,51.3,6.53,0.049,1.18,0.64,38.87
"Yemen","Other tropical fruits, n.e.c.",1984,193.0,32591.0,24.86,100.14,46.3,7.48,0.028,0.93,0.41,14.69
"Yemen","Other tropical fruits, n.e.c.",1985,198.0,33081.0,25.16,126.12,48.7,7.3,0.033,0.92,0.29,80.58
"Yemen","Other tropical fruits, n.e.c.",1986,205.0,36146.0,25.15,166.77,52.3,6.52,0.025,1.31,0.34,54.58
"Yemen","Other tropical fruits, n.e.c.",1987,211.0,40853.0,25.46,173.82,49.5,7.41,0.033,1.13,0.36,34.27
"Yemen","Other tropical fruits, n.e.c.",1988,243.0,46091.0,25.38,179.08,47.8,6.69,0.04,1.44,0.48,7.27
"Yemen","Other tropical fruits, n.e.c.",1989,258.0,43837.0,24.98,226.26,48.8,8.02,0.02,0.97,0.24,84.14
"Yemen","Other tropical fruits, n.e.c.",1990,261.0,43870.0,25.51,124.72,46.0,7.75,0.025,1.2,0.2,92.51
"Yemen","Other tropical fruits, n.e.c.",1991,290.0,62517.0,25.26,173.2,49.6,8.01,0.046,0.92,0.19,95.6
"Yemen","Other tropical fruits, n.e.c.",1992,291.0,63127.0,25.07,206.29,52.6,6.86,0.039,1.11,0.49,8.6
"Yemen","Other tropical fruits, n.e.c.",1993,291.0,63127.0,25.28,190.81,53.5,7.39,0.018,0.72,0.53,0.69
"Yemen","Other tropical fruits, n.e.c.",1994,291.0,63127.0,25.32,173.83,47.1,7.52,0.061,0.79,0.53,0.22
"Yemen","Other tropical fruits, n.e.c.",1995,262.0,70344.0,25.39,184.18,53.4,6.41,0.019,1.17,0.41,25.67
"Yemen","Other tropical fruits, n.e.c.",1996,305.0,60361.0,25.32,186.86,54.5,7.14,0.036,1.45,0.39,32.7
"Yemen","Other tropical fruits, n.e.c.",1997,309.0,59935.0,25.39,200.59,49.5,6.55,0.022,1.32,0.58,7.1
"Yemen","Other tropical fruits, n.e.c.",1998,328.0,61738.0,25.91,194.35,52.3,6.54,0.046,0.87,0.65,0.58
"Yemen","Other tropical fruits, n.e.c.",1999,410.0,54195.0,25.45,214.04,49.3,7.81,0.038,0.71,0.62,1.26
"Yemen","Other tropical fruits, n.e.c.",2000,438.0,54406.0,25.39,197.8,49.7,6.48,0.038,1.34,0.56,1.5
"Yemen","Other tropical fruits, n.e.c.",2001,680.0,49118.0,25.5,187.46,51.6,6.78,0.028,1.28,0.5,7.12
"Yemen","Other tropical fruits, n.e.c.",2002,722.0,50609.0,25.61,191.71,47.47,7.27,0.047,1.27,0.47,6.11
"Yemen","Other tropical fruits, n.e.c.",2003,700.0,52857.0,25.73,188.65,48.2,7.64,0.057,1.38,0.44,14.53
"Yemen","Other tropical fruits, n.e.c.",2004,651.0,57419.0,25.52,189.78,45.1,7.87,0.048,1.43,0.48,4.78
"Yemen","Other tropical fruits, n.e.c.",2005,626.0,60718.0,25.51,186.67,45.52,6.75,0.058,1.15,0.44,8.95
"Yemen","Other tropical fruits, n.e.c.",2006,600.0,66667.0,25.58,186.67,47.0,7.02,0.061,1.0,0.41,17.04
"Yemen","Other tropical fruits, n.e.c.",2007,598.0,70033.0,25.66,209.41,50.1,7.69,0.042,0.88,0.4,30.57
"Yemen","Other tropical fruits, n.e.c.",2008,613.0,70163.0,25.24,188.76,46.9,6.96,0.047,1.4,0.48,10.16
"Yemen","Other tropical fruits, n.e.c.",2009,626.0,70527.0,25.77,186.05,49.0,7.29,0.027,0.82,0.43,13.79
"Yemen","Other tropical fruits, n.e.c.",2010,650.0,69969.0,25.79,186.7,44.8,6.79,0.045,1.38,0.58,0.22
"Yemen","Other tropical fruits, n.e.c.",2011,666.0,68844.0,25.56,190.64,47.7,8.08,0.062,0.97,0.48,6.11
"Yemen","Other tropical fruits, n.e.c.",2012,692.0,68107.0,25.52,185.33,50.4,6.88,0.042,1.37,0.43,17.44
"Yemen","Other tropical fruits, n.e.c.",2013,713.0,68219.0,25.49,185.39,41.7,6.71,0.04,1.33,0.51,3.73
"Yemen","Other tropical fruits, n.e.c.",2014,739.0,67970.0,25.6,188.42,41.6,7.38,0.053,1.41,0.56,5.29
"Yemen","Other tropical fruits, n.e.c.",2015,717.0,64449.0,25.95,186.12,39.9,6.68,0.06,0.88,0.49,15.69
"Yemen","Other tropical fruits, n.e.c.",2016,713.0,64137.0,25.65,190.08,39.6,6.5,0.036,1.34,0.54,5.67
"Yemen","Other tropical fruits, n.e.c.",2017,139.0,51871.0,25.75,188.83,41.1,6.52,0.023,1.09,0.54,6.44
"Yemen","Other tropical fruits, n.e.c.",2018,523.0,63193.0,25.5,187.61,40.4,6.88,0.021,0.74,0.54,6.74
"Yemen","Other tropical fruits, n.e.c.",2019,458.0,62538.0,25.94,185.96,41.7,6.93,0.059,0.71,0.65,4.16
"Yemen","Other tropical fruits, n.e.c.",2020,373.0,61520.0,25.62,188.15,42.4,7.51,0.039,0.74,0.57,3.56
"Yemen","Other tropical fruits, n.e.c.",2021,452.0,62510.0,25.64,186.96,41.0,7.96,0.029,1.2,0.64,3.85
"Yemen","Other tropical fruits, n.e.c.",2022,428.0,62232.0,25.51,190.54,43.0,7.97,0.051,1.06,0.68,4.59
"Yemen","Other vegetables, fresh n.e.c.",1961,7000.0,107143.0,24.97,263.95,47.8,7.0,0.039,0.71,0.48,88.81
"Yemen","Other vegetables, fresh n.e.c.",1962,7100.0,107042.0,24.92,181.77,46.61,8.02,0.044,0.74,0.49,83.01
"Yemen","Other vegetables, fresh n.e.c.",1963,7200.0,113889.0,25.07,326.33,47.63,6.86,0.019,0.85,0.65,23.02
"Yemen","Other vegetables, fresh n.e.c.",1964,7400.0,114865.0,24.68,273.92,44.71,7.5,0.057,1.14,0.68,36.85
"Yemen","Other vegetables, fresh n.e.c.",1965,7600.0,118421.0,25.02,193.81,45.83,7.02,0.037,1.1,0.46,20.2
"Yemen","Other vegetables, fresh n.e.c.",1966,7800.0,117308.0,25.17,163.81,47.89,7.25,0.047,1.38,0.34,19.73
"Yemen","Other vegetables, fresh n.e.c.",1967,8000.0,118750.0,24.84,268.0,46.0,8.0,0.039,0.96,0.69,80.95
"Yemen","Other vegetables, fresh n.e.c.",1968,8200.0,118902.0,24.8,248.63,47.4,7.78,0.036,0.82,0.62,76.87
"Yemen","Other vegetables, fresh n.e.c.",1969,8400.0,92660.0,25.36,160.76,47.0,7.0,0.054,1.02,0.2,83.51
"Yemen","Other vegetables, fresh n.e.c.",1970,8000.0,81043.0,25.23,170.1,45.0,7.72,0.061,1.15,0.41,67.13
"Yemen","Other vegetables, fresh n.e.c.",1971,10000.0,137086.0,24.7,103.76,46.0,6.87,0.046,1.49,0.51,95.07
"Yemen","Other vegetables, fresh n.e.c.",1972,15000.0,112128.0,24.98,109.59,45.0,7.99,0.047,1.18,0.7,31.83
"Yemen","Other vegetables, fresh n.e.c.",1973,16500.0,118619.0,25.2,185.99,50.8,6.45,0.046,1.46,0.19,24.37
"Yemen","Other vegetables, fresh n.e.c.",1974,16000.0,124549.0,24.93,200.2,57.1,6.77,0.027,1.38,0.4,1.16
"Yemen","Other vegetables, fresh n.e.c.",1975,18000.0,112466.0,25.0,206.91,57.5,7.7,0.033,0.81,0.55,47.81
"Yemen","Other vegetables, fresh n.e.c.",1976,20000.0,116562.0,25.14,171.04,56.6,6.84,0.05,1.04,0.33,59.13
"Yemen","Other vegetables, fresh n.e.c.",1977,22200.0,111514.0,25.26,231.83,53.5,6.9,0.04,1.21,0.26,37.16
"Yemen","Other vegetables, fresh n.e.c.",1978,23600.0,109195.0,25.14,138.84,51.0,6.99,0.042,0.81,0.41,73.19
"Yemen","Other vegetables, fresh n.e.c.",1979,4330.0,113584.0,25.2,189.64,52.8,8.08,0.032,1.09,0.38,37.81
"Yemen","Other vegetables, fresh n.e.c.",1980,4165.0,126180.0,25.38,104.58,50.6,8.05,0.038,0.95,0.32,4.51
"Yemen","Other vegetables, fresh n.e.c.",1981,4000.0,110683.0,25.19,138.4,50.6,7.27,0.045,1.0,0.41,13.94
"Yemen","Other vegetables, fresh n.e.c.",1982,4200.0,108967.0,25.2,116.51,51.1,7.96,0.058,0.98,0.38,51.85
"Yemen","Other vegetables, fresh n.e.c.",1983,4300.0,110428.0,25.12,252.08,51.3,6.53,0.049,1.18,0.64,38.87
"Yemen","Other vegetables, fresh n.e.c.",1984,4500.0,109364.0,24.86,100.14,46.3,7.48,0.028,0.93,0.41,14.69
"Yemen","Other vegetables, fresh n.e.c.",1985,4600.0,111002.0,25.16,126.12,48.7,7.3,0.033,0.92,0.29,80.58
"Yemen","Other vegetables, fresh n.e.c.",1986,4700.0,109021.0,25.15,166.77,52.3,6.52,0.025,1.31,0.34,54.58
"Yemen","Other vegetables, fresh n.e.c.",1987,1953.0,109724.0,25.46,173.82,49.5,7.41,0.033,1.13,0.36,34.27
"Yemen","Other vegetables, fresh n.e.c.",1988,1889.0,110312.0,25.38,179.08,47.8,6.69,0.04,1.44,0.48,7.27
"Yemen","Other vegetables, fresh n.e.c.",1989,1413.0,94041.0,24.98,226.26,48.8,8.02,0.02,0.97,0.24,84.14
"Yemen","Other vegetables, fresh n.e.c.",1990,1467.0,91370.0,25.51,124.72,46.0,7.75,0.025,1.2,0.2,92.51
"Yemen","Other vegetables, fresh n.e.c.",1991,1893.0,96698.0,25.26,173.2,49.6,8.01,0.046,0.92,0.19,95.6
"Yemen","Other vegetables, fresh n.e.c.",1992,1963.0,97937.0,25.07,206.29,52.6,6.86,0.039,1.11,0.49,8.6
"Yemen","Other vegetables, fresh n.e.c.",1993,1963.0,97937.0,25.28,190.81,53.5,7.39,0.018,0.72,0.53,0.69
"Yemen","Other vegetables, fresh n.e.c.",1994,4143.0,92095.0,25.32,173.83,47.1,7.52,0.061,0.79,0.53,0.22
"Yemen","Other vegetables, fresh n.e.c.",1995,4238.0,91411.0,25.39,184.18,53.4,6.41,0.019,1.17,0.41,25.67
"Yemen","Other vegetables, fresh n.e.c.",1996,4497.0,91488.0,25.32,186.86,54.5,7.14,0.036,1.45,0.39,32.7
"Yemen","Other vegetables, fresh n.e.c.",1997,4611.0,91175.0,25.39,200.59,49.5,6.55,0.022,1.32,0.58,7.1
"Yemen","Other vegetables, fresh n.e.c.",1998,5004.0,93287.0,25.91,194.35,52.3,6.54,0.046,0.87,0.65,0.58
"Yemen","Other vegetables, fresh n.e.c.",1999,5988.0,90162.0,25.45,214.04,49.3,7.81,0.038,0.71,0.62,1.26
"Yemen","Other vegetables, fresh n.e.c.",2000,6280.0,87311.0,25.39,197.8,49.7,6.48,0.038,1.34,0.56,1.5
"Yemen","Other vegetables, fresh n.e.c.",2001,6730.0,86355.0,25.5,187.46,51.6,6.78,0.028,1.28,0.5,7.12
"Yemen","Other vegetables, fresh n.e.c.",2002,7003.0,85680.0,25.61,191.71,47.47,7.27,0.047,1.27,0.47,6.11
"Yemen","Other vegetables, fresh n.e.c.",2003,7251.0,84679.0,25.73,188.65,48.2,7.64,0.057,1.38,0.44,14.53
"Yemen","Other vegetables, fresh n.e.c.",2004,3999.0,76952.0,25.52,189.78,45.1,7.87,0.048,1.43,0.48,4.78
"Yemen","Other vegetables, fresh n.e.c.",2005,4451.0,76131.0,25.51,186.67,45.52,6.75,0.058,1.15,0.44,8.95
"Yemen","Other vegetables, fresh n.e.c.",2006,4633.0,75992.0,25.58,186.67,47.0,7.02,0.061,1.0,0.41,17.04
"Yemen","Other vegetables, fresh n.e.c.",2007,4954.0,76920.0,25.66,209.41,50.1,7.69,0.042,0.88,0.4,30.57
"Yemen","Other vegetables, fresh n.e.c.",2008,5054.0,77283.0,25.24,188.76,46.9,6.96,0.047,1.4,0.48,10.16
"Yemen","Other vegetables, fresh n.e.c.",2009,4199.0,79457.0,25.77,186.05,49.0,7.29,0.027,0.82,0.43,13.79
"Yemen","Other vegetables, fresh n.e.c.",2010,4496.0,79422.0,25.79,186.7,44.8,6.79,0.045,1.38,0.58,0.22
"Yemen","Other vegetables, fresh n.e.c.",2011,3777.0,77795.0,25.56,190.64,47.7,8.08,0.062,0.97,0.48,6.11
"Yemen","Other vegetables, fresh n.e.c.",2012,4535.0,79535.0,25.52,185.33,50.4,6.88,0.042,1.37,0.43,17.44
"Yemen","Other vegetables, fresh n.e.c.",2013,4611.0,78391.0,25.49,185.39,41.7,6.71,0.04,1.33,0.51,3.73
"Yemen","Other vegetables, fresh n.e.c.",2014,4392.0,79513.0,25.6,188.42,41.6,7.38,0.053,1.41,0.56,5.29
"Yemen","Other vegetables, fresh n.e.c.",2015,5391.0,74875.0,25.95,186.12,39.9,6.68,0.06,0.88,0.49,15.69
"Yemen","Other vegetables, fresh n.e.c.",2016,5354.0,74998.0,25.65,190.08,39.6,6.5,0.036,1.34,0.54,5.67
"Yemen","Other vegetables, fresh n.e.c.",2017,4325.0,74123.0,25.75,188.83,41.1,6.52,0.023,1.09,0.54,6.44
"Yemen","Other vegetables, fresh n.e.c.",2018,7680.0,86027.0,25.5,187.61,40.4,6.88,0.021,0.74,0.54,6.74
"Yemen","Other vegetables, fresh n.e.c.",2019,3234.0,134242.0,25.94,185.96,41.7,6.93,0.059,0.71,0.65,4.16
"Yemen","Other vegetables, fresh n.e.c.",2020,7439.0,91663.0,25.62,188.15,42.4,7.51,0.039,0.74,0.57,3.56
"Yemen","Other vegetables, fresh n.e.c.",2021,7738.0,112034.0,25.64,186.96,41.0,7.96,0.029,1.2,0.64,3.85
"Yemen","Other vegetables, fresh n.e.c.",2022,7258.0,101265.0,25.51,190.54,43.0,7.97,0.051,1.06,0.68,4.59
"Yemen","Papayas",1961,0.0,0.0,24.97,263.95,47.8,7.0,0.039,0.71,0.48,88.81
"Yemen","Papayas",1962,0.0,0.0,24.92,181.77,46.61,8.02,0.044,0.74,0.49,83.01
"Yemen","Papayas",1963,0.0,0.0,25.07,326.33,47.63,6.86,0.019,0.85,0.65,23.02
"Yemen","Papayas",1964,0.0,0.0,24.68,273.92,44.71,7.5,0.057,1.14,0.68,36.85
"Yemen","Papayas",1965,0.0,0.0,25.02,193.81,45.83,7.02,0.037,1.1,0.46,20.2
"Yemen","Papayas",1966,0.0,0.0,25.17,163.81,47.89,7.25,0.047,1.38,0.34,19.73
"Yemen","Papayas",1967,0.0,0.0,24.84,268.0,46.0,8.0,0.039,0.96,0.69,80.95
"Yemen","Papayas",1968,0.0,0.0,24.8,248.63,47.4,7.78,0.036,0.82,0.62,76.87
"Yemen","Papayas",1969,0.0,0.0,25.36,160.76,47.0,7.0,0.054,1.02,0.2,83.51
"Yemen","Papayas",1970,0.0,0.0,25.23,170.1,45.0,7.72,0.061,1.15,0.41,67.13
"Yemen","Papayas",1971,0.0,0.0,24.7,103.76,46.0,6.87,0.046,1.49,0.51,95.07
"Yemen","Papayas",1972,0.0,0.0,24.98,109.59,45.0,7.99,0.047,1.18,0.7,31.83
"Yemen","Papayas",1973,0.0,0.0,25.2,185.99,50.8,6.45,0.046,1.46,0.19,24.37
"Yemen","Papayas",1974,0.0,0.0,24.93,200.2,57.1,6.77,0.027,1.38,0.4,1.16
"Yemen","Papayas",1975,0.0,0.0,25.0,206.91,57.5,7.7,0.033,0.81,0.55,47.81
"Yemen","Papayas",1976,0.0,0.0,25.14,171.04,56.6,6.84,0.05,1.04,0.33,59.13
"Yemen","Papayas",1977,0.0,0.0,25.26,231.83,53.5,6.9,0.04,1.21,0.26,37.16
"Yemen","Papayas",1978,0.0,0.0,25.14,138.84,51.0,6.99,0.042,0.81,0.41,73.19
"Yemen","Papayas",1979,1650.0,239394.0,25.2,189.64,52.8,8.08,0.032,1.09,0.38,37.81
"Yemen","Papayas",1980,1728.0,238715.0,25.38,104.58,50.6,8.05,0.038,0.95,0.32,4.51
"Yemen","Papayas",1981,1571.0,239414.0,25.19,138.4,50.6,7.27,0.045,1.0,0.41,13.94
"Yemen","Papayas",1982,1635.0,241187.0,25.2,116.51,51.1,7.96,0.058,0.98,0.38,51.85
"Yemen","Papayas",1983,1667.0,236557.0,25.12,252.08,51.3,6.53,0.049,1.18,0.64,38.87
"Yemen","Papayas",1984,1690.0,243414.0,24.86,100.14,46.3,7.48,0.028,0.93,0.41,14.69
"Yemen","Papayas",1985,2256.0,190071.0,25.16,126.12,48.7,7.3,0.033,0.92,0.29,80.58
"Yemen","Papayas",1986,2329.0,208132.0,25.15,166.77,52.3,6.52,0.025,1.31,0.34,54.58
